"Fish_id","Predicted","Actual","Confidence","Correct","Kusko","Nush","Yukon"
"2015_nk_013_2","Kusko","Nush",0.474,FALSE,0.474,0.442,0.084
"2015_nk_018","Nush","Nush",0.598,TRUE,0.268,0.598,0.134
"2015_nk_019","Nush","Nush",0.456,TRUE,0.354,0.456,0.19
"2015_nk_022","Kusko","Nush",0.47,FALSE,0.47,0.408,0.122
"2015_nk_031_redo","Nush","Nush",0.916,TRUE,0.068,0.916,0.016
"2015_nk_033","Nush","Nush",0.988,TRUE,0.012,0.988,0
"2015_nk_035_1","Nush","Nush",0.724,TRUE,0.256,0.724,0.02
"2015_nk_039","Nush","Nush",0.938,TRUE,0.058,0.938,0.004
"2015_nk_040","Nush","Nush",0.828,TRUE,0.124,0.828,0.048
"2015_nk_046","Nush","Nush",0.604,TRUE,0.288,0.604,0.108
"2015_nk_057","Yukon","Nush",0.396,FALSE,0.252,0.352,0.396
"2015_nk_064","Kusko","Nush",0.506,FALSE,0.506,0.454,0.04
"2015_nk_065","Kusko","Nush",0.364,FALSE,0.364,0.346,0.29
"2015_nk_079","Kusko","Nush",0.52,FALSE,0.52,0.308,0.172
"2015_nk_088","Nush","Nush",0.484,TRUE,0.364,0.484,0.152
"2015_nk_101","Nush","Nush",0.6,TRUE,0.224,0.6,0.176
"2015_nk_102","Nush","Nush",0.61,TRUE,0.214,0.61,0.176
"2015_nk_106","Kusko","Nush",0.602,FALSE,0.602,0.316,0.082
"2015_nk_116_1","Kusko","Nush",0.444,FALSE,0.444,0.406,0.15
"2015_nk_116_2","Nush","Nush",0.818,TRUE,0.116,0.818,0.066
"2015_nk_121","Nush","Nush",0.886,TRUE,0.1,0.886,0.014
"2015_nk_133","Nush","Nush",0.784,TRUE,0.186,0.784,0.03
"2015_nk_138","Nush","Nush",0.862,TRUE,0.122,0.862,0.016
"2015_nk_147_redo","Nush","Nush",0.796,TRUE,0.182,0.796,0.022
"2015_nk_151_redo_1","Kusko","Nush",0.488,FALSE,0.488,0.424,0.088
"2015_nk_152_redo_1","Kusko","Nush",0.656,FALSE,0.656,0.26,0.084
"2015_nk_159","Nush","Nush",0.846,TRUE,0.128,0.846,0.026
"2015_nk_163","Nush","Nush",0.528,TRUE,0.414,0.528,0.058
"2015_nk_181","Nush","Nush",0.948,TRUE,0.046,0.948,0.006
"2015_nk_182","Nush","Nush",0.894,TRUE,0.092,0.894,0.014
"2015_nk_191","Nush","Nush",0.462,TRUE,0.456,0.462,0.082
"2015_nk_193","Nush","Nush",0.712,TRUE,0.148,0.712,0.14
"2015_nk_202","Nush","Nush",0.824,TRUE,0.154,0.824,0.022
"2015_nk_210","Nush","Nush",0.576,TRUE,0.218,0.576,0.206
"2015_nk_211","Nush","Nush",0.702,TRUE,0.216,0.702,0.082
"2015_nk_215","Nush","Nush",0.862,TRUE,0.122,0.862,0.016
"2015_nk_216","Nush","Nush",0.67,TRUE,0.158,0.67,0.172
"2015_nk_223","Nush","Nush",0.474,TRUE,0.472,0.474,0.054
"2015_nk_226","Nush","Nush",0.44,TRUE,0.402,0.44,0.158
"2015_nk_229","Nush","Nush",0.57,TRUE,0.21,0.57,0.22
"2015_nk_232_redo","Kusko","Nush",0.502,FALSE,0.502,0.454,0.044
"2015_nk_236","Nush","Nush",0.646,TRUE,0.344,0.646,0.01
"2015_nk_241","Nush","Nush",0.694,TRUE,0.254,0.694,0.052
"2015_nk_258","Nush","Nush",0.526,TRUE,0.364,0.526,0.11
"2015_nk_261","Nush","Nush",0.346,TRUE,0.322,0.346,0.332
"2015_nk_266_redo","Nush","Nush",0.612,TRUE,0.324,0.612,0.064
"2015_nk_273","Nush","Nush",0.846,TRUE,0.128,0.846,0.026
"2015_nk_274","Nush","Nush",0.57,TRUE,0.374,0.57,0.056
"2015_nk_276_redo","Kusko","Nush",0.526,FALSE,0.526,0.406,0.068
"2015_nk_43_redo","Nush","Nush",0.406,TRUE,0.364,0.406,0.23
"2015_nk_56_redo","Nush","Nush",0.71,TRUE,0.17,0.71,0.12
"2015_nk_87_redo","Nush","Nush",0.412,TRUE,0.338,0.412,0.25
"2015_yk_002","Yukon","Yukon",1,TRUE,0,0,1
"2015_yk_006","Yukon","Yukon",0.858,TRUE,0.104,0.038,0.858
"2015_yk_025","Yukon","Yukon",1,TRUE,0,0,1
"2015_yk_062","Yukon","Yukon",0.998,TRUE,0.002,0,0.998
"2015_yk_066","Yukon","Yukon",1,TRUE,0,0,1
"2015_yk_082","Yukon","Yukon",0.938,TRUE,0.06,0.002,0.938
"2015_yk_114","Yukon","Yukon",1,TRUE,0,0,1
"2015_yk_149","Yukon","Yukon",1,TRUE,0,0,1
"2015_yk_180","Yukon","Yukon",0.492,TRUE,0.306,0.202,0.492
"2015_yk_193","Nush","Yukon",0.392,FALSE,0.292,0.392,0.316
"2015_yk_233","Yukon","Yukon",1,TRUE,0,0,1
"2015_yk_242","Yukon","Yukon",0.61,TRUE,0.274,0.116,0.61
"2015_yk_244","Yukon","Yukon",1,TRUE,0,0,1
"2015_yk_258","Yukon","Yukon",0.588,TRUE,0.246,0.166,0.588
"2015_yk_275a","Nush","Yukon",0.422,FALSE,0.26,0.422,0.318
"2015_yk_325","Yukon","Yukon",0.988,TRUE,0.012,0,0.988
"2015_yk_332","Yukon","Yukon",0.976,TRUE,0.024,0,0.976
"2015_yk_342","Yukon","Yukon",1,TRUE,0,0,1
"2015_yk_348","Yukon","Yukon",1,TRUE,0,0,1
"2015_yk_363","Yukon","Yukon",0.664,TRUE,0.314,0.022,0.664
"2015_yk_366","Yukon","Yukon",1,TRUE,0,0,1
"2015_yk_379b","Nush","Yukon",0.39,FALSE,0.282,0.39,0.328
"2015_yk_389","Yukon","Yukon",1,TRUE,0,0,1
"2015_yk_396b","Nush","Yukon",0.396,FALSE,0.366,0.396,0.238
"2015_yk_400","Yukon","Yukon",1,TRUE,0,0,1
"2015_yk_422","Yukon","Yukon",0.376,TRUE,0.26,0.364,0.376
"2015_yk_423","Kusko","Yukon",0.494,FALSE,0.494,0.376,0.13
"2015_yk_424","Yukon","Yukon",1,TRUE,0,0,1
"2015_yk_426","Yukon","Yukon",1,TRUE,0,0,1
"2015_yk_433","Yukon","Yukon",0.998,TRUE,0.002,0,0.998
"2015_yk_479","Kusko","Yukon",0.518,FALSE,0.518,0.24,0.242
"2015_yk_514","Nush","Yukon",0.37,FALSE,0.356,0.37,0.274
"2015_yk_523","Yukon","Yukon",1,TRUE,0,0,1
"2015_yk_526","Yukon","Yukon",0.77,TRUE,0.21,0.02,0.77
"2015_yk_550","Nush","Yukon",0.412,FALSE,0.208,0.412,0.38
"2015_yk_555","Nush","Yukon",0.398,FALSE,0.24,0.398,0.362
"2015_yk_566","Nush","Yukon",0.506,FALSE,0.226,0.506,0.268
"2015_yk_571","Yukon","Yukon",0.438,TRUE,0.33,0.232,0.438
"2015_yk_588","Nush","Yukon",0.596,FALSE,0.252,0.596,0.152
"2015_yk_600","Yukon","Yukon",0.442,TRUE,0.336,0.222,0.442
"2016_yk_001","Yukon","Yukon",1,TRUE,0,0,1
"2016_yk_010_redo","Kusko","Yukon",0.37,FALSE,0.37,0.31,0.32
"2016_yk_016_redo","Kusko","Yukon",0.668,FALSE,0.668,0.222,0.11
"2016_yk_028_redo","Yukon","Yukon",1,TRUE,0,0,1
"2016_yk_032","Yukon","Yukon",1,TRUE,0,0,1
"2016_yk_052","Yukon","Yukon",1,TRUE,0,0,1
"2016_yk_055","Nush","Yukon",0.378,FALSE,0.318,0.378,0.304
"2016_yk_070","Yukon","Yukon",1,TRUE,0,0,1
"2016_yk_074_redo","Kusko","Yukon",0.58,FALSE,0.58,0.302,0.118
"2016_yk_083_redo","Yukon","Yukon",0.996,TRUE,0.004,0,0.996
"2016_yk_086","Kusko","Yukon",0.444,FALSE,0.444,0.336,0.22
"2016_yk_100","Yukon","Yukon",0.954,TRUE,0.046,0,0.954
"2016_yk_104_redo","Yukon","Yukon",1,TRUE,0,0,1
"2016_yk_108","Yukon","Yukon",1,TRUE,0,0,1
"2016_yk_112","Yukon","Yukon",1,TRUE,0,0,1
"2016_yk_115","Yukon","Yukon",1,TRUE,0,0,1
"2016_yk_130","Yukon","Yukon",1,TRUE,0,0,1
"2016_yk_136","Yukon","Yukon",0.532,TRUE,0.268,0.2,0.532
"2016_yk_143","Yukon","Yukon",0.984,TRUE,0.016,0,0.984
"2016_yk_148","Yukon","Yukon",1,TRUE,0,0,1
"2016_yk_160","Yukon","Yukon",1,TRUE,0,0,1
"2016_yk_161","Yukon","Yukon",1,TRUE,0,0,1
"2016_yk_170","Yukon","Yukon",1,TRUE,0,0,1
"2016_yk_171","Yukon","Yukon",1,TRUE,0,0,1
"2016_yk_179","Yukon","Yukon",1,TRUE,0,0,1
"2016_yk_188_redo","Yukon","Yukon",1,TRUE,0,0,1
"2016_yk_190_redo","Yukon","Yukon",0.488,TRUE,0.416,0.096,0.488
"2016_yk_198","Yukon","Yukon",0.644,TRUE,0.318,0.038,0.644
"2016_yk_200","Yukon","Yukon",0.992,TRUE,0.008,0,0.992
"2016_yk_206_redo","Yukon","Yukon",0.434,TRUE,0.398,0.168,0.434
"2016_yk_210","Yukon","Yukon",0.812,TRUE,0.18,0.008,0.812
"2016_yk_214_redo","Kusko","Yukon",0.414,FALSE,0.414,0.292,0.294
"2016_yk_216_redo","Kusko","Yukon",0.372,FALSE,0.372,0.334,0.294
"2016_yk_218","Nush","Yukon",0.53,FALSE,0.316,0.53,0.154
"2016_yk_219","Nush","Yukon",0.474,FALSE,0.326,0.474,0.2
"2016_yk_227_redo","Yukon","Yukon",0.774,TRUE,0.204,0.022,0.774
"2016_yk_233_redo","Yukon","Yukon",0.908,TRUE,0.092,0,0.908
"2017_kk_003","Kusko","Kusko",0.452,TRUE,0.452,0.386,0.162
"2017_kk_005","Kusko","Kusko",0.39,TRUE,0.39,0.268,0.342
"2017_kk_011","Kusko","Kusko",0.45,TRUE,0.45,0.332,0.218
"2017_kk_017","Kusko","Kusko",0.476,TRUE,0.476,0.244,0.28
"2017_kk_021","Kusko","Kusko",0.566,TRUE,0.566,0.184,0.25
"2017_kk_026","Kusko","Kusko",0.432,TRUE,0.432,0.318,0.25
"2017_kk_045","Kusko","Kusko",0.546,TRUE,0.546,0.254,0.2
"2017_kk_054","Kusko","Kusko",0.538,TRUE,0.538,0.074,0.388
"2017_kk_055","Nush","Kusko",0.522,FALSE,0.436,0.522,0.042
"2017_kk_058","Nush","Kusko",0.49,FALSE,0.318,0.49,0.192
"2017_kk_068","Kusko","Kusko",0.456,TRUE,0.456,0.336,0.208
"2017_kk_072","Yukon","Kusko",1,FALSE,0,0,1
"2017_kk_074redo","Yukon","Kusko",0.588,FALSE,0.378,0.034,0.588
"2017_kk_078","Kusko","Kusko",0.536,TRUE,0.536,0.09,0.374
"2017_kk_094","Kusko","Kusko",0.5,TRUE,0.5,0.154,0.346
"2017_kk_098redo","Kusko","Kusko",0.422,TRUE,0.422,0.346,0.232
"2017_kk_106","Nush","Kusko",0.516,FALSE,0.332,0.516,0.152
"2017_kk_112","Kusko","Kusko",0.37,TRUE,0.37,0.334,0.296
"2017_kk_126","Kusko","Kusko",0.53,TRUE,0.53,0.284,0.186
"2017_kk_134redo","Nush","Kusko",0.392,FALSE,0.378,0.392,0.23
"2017_kk_135","Kusko","Kusko",0.546,TRUE,0.546,0.264,0.19
"2017_kk_136","Nush","Kusko",0.51,FALSE,0.436,0.51,0.054
"2017_kk_139","Kusko","Kusko",0.452,TRUE,0.452,0.44,0.108
"2017_kk_184","Nush","Kusko",0.472,FALSE,0.46,0.472,0.068
"2017_kk_191","Nush","Kusko",0.568,FALSE,0.292,0.568,0.14
"2017_kk_201","Kusko","Kusko",0.57,TRUE,0.57,0.128,0.302
"2017_kk_203","Kusko","Kusko",0.472,TRUE,0.472,0.358,0.17
"2017_kk_206","Kusko","Kusko",0.548,TRUE,0.548,0.148,0.304
"2017_kk_208","Kusko","Kusko",0.634,TRUE,0.634,0.152,0.214
"2017_kk_238","Nush","Kusko",0.61,FALSE,0.242,0.61,0.148
"2017_kk_243redo","Yukon","Kusko",0.38,FALSE,0.26,0.36,0.38
"2017_kk_252","Kusko","Kusko",0.438,TRUE,0.438,0.384,0.178
"2017_kk_254","Kusko","Kusko",0.406,TRUE,0.406,0.26,0.334
"2017_kk_258redo","Kusko","Kusko",0.442,TRUE,0.442,0.432,0.126
"2017_kk_268","Kusko","Kusko",0.47,TRUE,0.47,0.3,0.23
"2017_kk_270redo","Nush","Kusko",0.516,FALSE,0.4,0.516,0.084
"2017_yk_019","Yukon","Yukon",0.998,TRUE,0.002,0,0.998
"2017_yk_022","Yukon","Yukon",0.986,TRUE,0.014,0,0.986
"2017_yk_035","Yukon","Yukon",1,TRUE,0,0,1
"2017_yk_038","Yukon","Yukon",1,TRUE,0,0,1
"2017_yk_047","Yukon","Yukon",0.99,TRUE,0.01,0,0.99
"2017_yk_050","Yukon","Yukon",1,TRUE,0,0,1
"2017_yk_088","Yukon","Yukon",0.84,TRUE,0.148,0.012,0.84
"2017_yk_091","Kusko","Yukon",0.43,FALSE,0.43,0.2,0.37
"2017_yk_094","Yukon","Yukon",1,TRUE,0,0,1
"2017_yk_095","Yukon","Yukon",1,TRUE,0,0,1
"2017_yk_116","Kusko","Yukon",0.432,FALSE,0.432,0.27,0.298
"2017_yk_117","Yukon","Yukon",0.984,TRUE,0.016,0,0.984
"2017_yk_132","Yukon","Yukon",1,TRUE,0,0,1
"2017_yk_159","Yukon","Yukon",0.468,TRUE,0.444,0.088,0.468
"2017_yk_163","Yukon","Yukon",0.704,TRUE,0.264,0.032,0.704
"2017_yk_171","Yukon","Yukon",0.982,TRUE,0.016,0.002,0.982
"2017_yk_182","Yukon","Yukon",1,TRUE,0,0,1
"2017_yk_185","Yukon","Yukon",1,TRUE,0,0,1
"2017_yk_193","Yukon","Yukon",0.942,TRUE,0.052,0.006,0.942
"2017_yk_203","Yukon","Yukon",0.49,TRUE,0.386,0.124,0.49
"2017_yk_214","Yukon","Yukon",1,TRUE,0,0,1
"2017_yk_245","Kusko","Yukon",0.462,FALSE,0.462,0.386,0.152
"2017_yk_246","Yukon","Yukon",0.61,TRUE,0.35,0.04,0.61
"2017_yk_262","Kusko","Yukon",0.566,FALSE,0.566,0.204,0.23
"2017_yk_274","Yukon","Yukon",1,TRUE,0,0,1
"2017_yk_307","Yukon","Yukon",0.998,TRUE,0.002,0,0.998
"2017_yk_326","Yukon","Yukon",0.584,TRUE,0.308,0.108,0.584
"2017_yk_341","Yukon","Yukon",0.952,TRUE,0.046,0.002,0.952
"2017_yk_343","Kusko","Yukon",0.46,FALSE,0.46,0.316,0.224
"2017_yk_351","Yukon","Yukon",0.918,TRUE,0.082,0,0.918
"2017_yk_357","Yukon","Yukon",0.838,TRUE,0.154,0.008,0.838
"2017_yk_359","Yukon","Yukon",0.972,TRUE,0.028,0,0.972
"2017_yk_361","Yukon","Yukon",1,TRUE,0,0,1
"2017_yk_365","Kusko","Yukon",0.464,FALSE,0.464,0.372,0.164
"2017_yk_367","Yukon","Yukon",1,TRUE,0,0,1
"2017_yk_369","Yukon","Yukon",1,TRUE,0,0,1
"2019_kk_038","Nush","Kusko",0.446,FALSE,0.438,0.446,0.116
"2019_kk_052_sld24","Kusko","Kusko",0.538,TRUE,0.538,0.332,0.13
"2019_kk_065","Kusko","Kusko",0.456,TRUE,0.456,0.326,0.218
"2019_kk_072","Kusko","Kusko",0.458,TRUE,0.458,0.298,0.244
"2019_kk_095","Kusko","Kusko",0.518,TRUE,0.518,0.246,0.236
"2019_kk_099","Kusko","Kusko",0.586,TRUE,0.586,0.006,0.408
"2019_kk_103","Kusko","Kusko",0.552,TRUE,0.552,0.218,0.23
"2019_kk_115","Kusko","Kusko",0.59,TRUE,0.59,0.174,0.236
"2019_kk_142","Kusko","Kusko",0.574,TRUE,0.574,0.16,0.266
"2019_kk_147","Kusko","Kusko",0.562,TRUE,0.562,0.4,0.038
"2019_kk_161","Nush","Kusko",0.96,FALSE,0.03,0.96,0.01
"2019_kk_163","Nush","Kusko",0.49,FALSE,0.278,0.49,0.232
"2019_kk_177","Nush","Kusko",0.554,FALSE,0.262,0.554,0.184
"2019_kk_188","Nush","Kusko",0.99,FALSE,0.008,0.99,0.002
"2019_kk_190","Yukon","Kusko",0.426,FALSE,0.234,0.34,0.426
"2019_kk_213","Nush","Kusko",0.462,FALSE,0.212,0.462,0.326
"2019_kk_229","Nush","Kusko",0.536,FALSE,0.258,0.536,0.206
"2019_kk_236","Nush","Kusko",0.514,FALSE,0.462,0.514,0.024
"2019_kk_309","Kusko","Kusko",0.6,TRUE,0.6,0.39,0.01
"2019_kk_345","Nush","Kusko",0.648,FALSE,0.24,0.648,0.112
"2019_kk_354","Yukon","Kusko",0.42,FALSE,0.216,0.364,0.42
"2019_kk_365","Nush","Kusko",0.708,FALSE,0.182,0.708,0.11
"2019_kk_382","Nush","Kusko",0.776,FALSE,0.206,0.776,0.018
"2019_kk_384","Nush","Kusko",0.912,FALSE,0.076,0.912,0.012
"2019_kk_391","Nush","Kusko",0.434,FALSE,0.252,0.434,0.314
"2019_kk_400","Nush","Kusko",0.476,FALSE,0.472,0.476,0.052
"2019_kk_437","Kusko","Kusko",0.764,TRUE,0.764,0.134,0.102
"2019_kk_479","Nush","Kusko",0.816,FALSE,0.174,0.816,0.01
"2019_kk_481","Kusko","Kusko",0.614,TRUE,0.614,0.362,0.024
"2019_kk_490","Nush","Kusko",0.89,FALSE,0.09,0.89,0.02
"2019_kk_494","Kusko","Kusko",0.582,TRUE,0.582,0.392,0.026
"2019_kk_497","Kusko","Kusko",0.55,TRUE,0.55,0.346,0.104
"2019_yk_016","Yukon","Yukon",0.84,TRUE,0.16,0,0.84
"2019_yk_051","Yukon","Yukon",0.95,TRUE,0.048,0.002,0.95
"2019_yk_064","Yukon","Yukon",0.998,TRUE,0.002,0,0.998
"2019_yk_081a","Yukon","Yukon",1,TRUE,0,0,1
"2019_yk_085","Yukon","Yukon",0.774,TRUE,0.214,0.012,0.774
"2019_yk_090","Yukon","Yukon",0.986,TRUE,0.014,0,0.986
"2019_yk_136","Yukon","Yukon",0.476,TRUE,0.414,0.11,0.476
"2019_yk_145","Yukon","Yukon",0.938,TRUE,0.06,0.002,0.938
"2019_yk_170","Yukon","Yukon",1,TRUE,0,0,1
"2019_yk_174","Yukon","Yukon",1,TRUE,0,0,1
"2019_yk_185","Yukon","Yukon",0.522,TRUE,0.418,0.06,0.522
"2019_yk_200","Yukon","Yukon",1,TRUE,0,0,1
"2019_yk_201","Yukon","Yukon",1,TRUE,0,0,1
"2019_yk_206a","Yukon","Yukon",1,TRUE,0,0,1
"2019_yk_220","Yukon","Yukon",0.996,TRUE,0.004,0,0.996
"2019_yk_223","Yukon","Yukon",0.668,TRUE,0.292,0.04,0.668
"2019_yk_253","Yukon","Yukon",1,TRUE,0,0,1
"2019_yk_262","Yukon","Yukon",1,TRUE,0,0,1
"2019_yk_266","Yukon","Yukon",1,TRUE,0,0,1
"2019_yk_288","Yukon","Yukon",1,TRUE,0,0,1
"2019_yk_298","Yukon","Yukon",1,TRUE,0,0,1
"2019_yk_301","Yukon","Yukon",1,TRUE,0,0,1
"2019_yk_303","Yukon","Yukon",1,TRUE,0,0,1
"2019_yk_345","Yukon","Yukon",0.946,TRUE,0.054,0,0.946
"2019_yk_346","Yukon","Yukon",1,TRUE,0,0,1
"2019_yk_360","Yukon","Yukon",0.396,TRUE,0.344,0.26,0.396
"2019_yk_385","Yukon","Yukon",0.654,TRUE,0.284,0.062,0.654
"2019_yk_387","Yukon","Yukon",0.994,TRUE,0.006,0,0.994
"2019_yk_408","Yukon","Yukon",0.89,TRUE,0.104,0.006,0.89
"2019_yk_420","Yukon","Yukon",1,TRUE,0,0,1
"2019_yk_441","Yukon","Yukon",1,TRUE,0,0,1
"2019_yk_449","Yukon","Yukon",1,TRUE,0,0,1
"2019_yk_469","Yukon","Yukon",0.714,TRUE,0.268,0.018,0.714
"2019_yk_481","Kusko","Yukon",0.422,FALSE,0.422,0.3,0.278
"2019_yk_487","Kusko","Yukon",0.448,FALSE,0.448,0.244,0.308
"2020_kk_003","Kusko","Kusko",0.476,TRUE,0.476,0.16,0.364
"2020_kk_016","Kusko","Kusko",0.538,TRUE,0.538,0.332,0.13
"2020_kk_019","Kusko","Kusko",0.424,TRUE,0.424,0.388,0.188
"2020_kk_034","Nush","Kusko",0.644,FALSE,0.298,0.644,0.058
"2020_kk_046","Yukon","Kusko",0.458,FALSE,0.448,0.094,0.458
"2020_kk_061","Kusko","Kusko",0.474,TRUE,0.474,0.308,0.218
"2020_kk_062","Kusko","Kusko",0.558,TRUE,0.558,0.164,0.278
"2020_kk_067_redo","Kusko","Kusko",0.422,TRUE,0.422,0.414,0.164
"2020_kk_076","Kusko","Kusko",0.484,TRUE,0.484,0.292,0.224
"2020_kk_077","Yukon","Kusko",0.48,FALSE,0.442,0.078,0.48
"2020_kk_084","Kusko","Kusko",0.49,TRUE,0.49,0.198,0.312
"2020_kk_086","Kusko","Kusko",0.488,TRUE,0.488,0.204,0.308
"2020_kk_089","Kusko","Kusko",0.486,TRUE,0.486,0.182,0.332
"2020_kk_097","Kusko","Kusko",0.518,TRUE,0.518,0.164,0.318
"2020_kk_127","Kusko","Kusko",0.51,TRUE,0.51,0.28,0.21
"2020_kk_136","Kusko","Kusko",0.494,TRUE,0.494,0.23,0.276
"2020_kk_144","Kusko","Kusko",0.458,TRUE,0.458,0.442,0.1
"2020_kk_158","Kusko","Kusko",0.492,TRUE,0.492,0.304,0.204
"2020_kk_166_redo","Kusko","Kusko",0.504,TRUE,0.504,0.264,0.232
"2020_kk_174_redo","Kusko","Kusko",0.452,TRUE,0.452,0.282,0.266
"2020_kk_184","Kusko","Kusko",0.5,TRUE,0.5,0.334,0.166
"2020_kk_187","Kusko","Kusko",0.568,TRUE,0.568,0.154,0.278
