OtoNum,Fish_id,natal_iso,natal_isose,natal_start,natal_end,Date,DOY,Year,Watershed,Project,sampleYear,sampleDate,sexID,length,totalAge,Genetic_Number,Lower,Middle,Upper,dailyCPUEprop,OtoPropDaily,COratio,Strat,Quartile
200,2021_yk_200,0.722140567732611,0.00192332062589768,904.324895920167,1070.81016231623,2021-06-22,173,2021,Yukon,Lower Yukon Test Fish,2021,6/22/21,1,703,2.3,55296,0,1.0001,0,0.013984372380026156,0.017605633802816902,0.7943123511854856,1.0645378632903366,Q4
202,2021_yk_202,0.710086437481162,0.00140846597340831,636.151186602364,849.690024963053,2021-06-15,166,2021,Yukon,Lower Yukon Test Fish,2021,6/15/21,1,831,1.4,55311,0,0,1,0.03165766792984338,0.04225352112676056,0.7492314743396268,0.8571716019987254,Q3
203,2021_yk_203,0.718535978806211,0.00346084276684659,582.479967278252,826.493372184173,2021-06-16,167,2021,Yukon,Lower Yukon Test Fish,2021,6/16/21,2,764,1.3,55302,0,0,1,0.0097924142325363,0.017605633802816902,0.5562091284080618,0.8571716019987254,Q3
204,2021_yk_204,0.709678184087863,0.00320994029136994,473.167954554657,772.577366531318,2021-06-16,167,2021,Yukon,Lower Yukon Test Fish,2021,6/16/21,2,787,1.3,55302,0,0.9947,0.0053,0.0097924142325363,0.017605633802816902,0.5562091284080618,0.8571716019987254,Q3
207,2021_yk_207,0.715865101679123,0.00216055258801861,480.085993130117,656.038210276671,2021-06-18,169,2021,Yukon,Lower Yukon Test Fish,2021,6/18/21,1,843,1.4,55293,0,0,1,0.023743250947382537,0.03169014084507042,0.7492314743396268,0.8571716019987254,Q3
208,2021_yk_208,0.714724766164782,0.00217131078836051,612.63154779626,833.531835345969,2021-06-27,178,2021,Yukon,Lower Yukon Test Fish,2021,6/27/21,1,799,1.4,55297,0,0,1,0.043328079412455145,0.03873239436619718,1.1186522321033874,1.261947080720346,Q4
210,2021_yk_210,0.710730042611625,0.00217484209035588,314.310848296801,452.673794826414,2021-06-28,179,2021,Yukon,Lower Yukon Test Fish,2021,6/28/21,2,846,1.4,55306,0,0,1,0.05449545591736812,0.05985915492957746,0.9103946753254439,1.261947080720346,Q4
211,2021_yk_211,0.710257055143532,0.00413925699248876,566.337476617777,780.413987901076,2021-06-28,179,2021,Yukon,Lower Yukon Test Fish,2021,6/28/21,1,909,1.4,55306,0,0,1,0.05449545591736812,0.05985915492957746,0.9103946753254439,1.261947080720346,Q4
213,2021_yk_213,0.715001291971909,0.00257458303989168,428.832669732729,568.268067801976,2021-06-30,181,2021,Yukon,Lower Yukon Test Fish,2021,6/30/21,2,844,1.5,55310,0,0.0017,0.9983,0.07126328850732754,0.045774647887323945,1.5568287643139245,1.2418235180210926,Q4
214,2021_yk_214,0.707136686946486,0.00136798491195082,474.54721397578,734.854646520165,2021-07-05,186,2021,Yukon,Lower Yukon Test Fish,2021,7/5/21,2,762,1.4,38925,1,0,0,0.027935209094872394,0.03169014084507042,0.8815110425493067,1.349378584124216,Q4
215,2021_yk_215,0.707440001841109,6.3828708212355e-4,476.387099322484,781.518954195741,2021-07-05,186,2021,Yukon,Lower Yukon Test Fish,2021,7/5/21,NA,618,1.3,38925,1,0,0,0.027935209094872394,0.03169014084507042,0.8815110425493067,1.349378584124216,Q4
216,2021_yk_216,0.716134201588418,0.00226923206918088,713.743022069101,832.096565405287,2021-07-06,187,2021,Yukon,Lower Yukon Test Fish,2021,7/6/21,2,865,1.4,55289,0,0,1,0.005600456085046447,0.007042253521126761,0.7952647640765954,1.349378584124216,Q4
217,2021_yk_217,0.714517333265798,0.00331113612240763,599.703047367839,790.183565369449,2021-07-08,189,2021,Yukon,Lower Yukon Test Fish,2021,7/8/21,1,804,1.4,55288,0,0,1,0.022368288675005867,0.014084507042253521,1.5881484959254166,1.349378584124216,Q4
220,2021_yk_220,0.707870015939453,8.7225637215814e-4,576.286899430337,696.388503153903,2021-07-11,192,2021,Yukon,Lower Yukon Test Fish,2021,7/11/21,2,792,1.4,38929,1,0,0,0.004191958147489855,0.0035211267605633804,1.190516113887119,1.349378584124216,Q4
301,2021_yk_301,0.72285188388909,0.00133801407196147,595.595002490379,729.727849046145,2021-06-22,173,2021,Yukon,Lower Yukon Test Fish,2021,6/22/21,1,913,NA,55296,0,1,0,0.013984372380026156,0.017605633802816902,0.7943123511854856,1.0645378632903366,Q4
303,2021_yk_303,0.709939441895851,0.00174181012694166,627.901227284494,915.969625642724,2021-06-22,173,2021,Yukon,Lower Yukon Test Fish,2021,6/22/21,2,730,1.3,55296,0,0.9999,0,0.013984372380026156,0.017605633802816902,0.7943123511854856,1.0645378632903366,Q4
304,2021_yk_304,0.721085315118159,0.00128122105415714,651.635126640776,802.338868994317,2021-06-22,173,2021,Yukon,Lower Yukon Test Fish,2021,6/22/21,1,625,1.3,55296,0,1,0,0.013984372380026156,0.017605633802816902,0.7943123511854856,1.0645378632903366,Q4
305,2021_yk_305,0.722649753960774,0.00153788584030615,792.882547161524,935.51001920356,2021-06-23,174,2021,Yukon,Lower Yukon Test Fish,2021,6/23/21,2,770,1.3,55313,0,0.9999,0,0.013984372380026156,0.02112676056338028,0.6619269593212381,1.0645378632903366,Q4
307,2021_yk_307,0.714494733498025,0.00222626348844049,741.904669431669,987.534555140182,2021-06-23,174,2021,Yukon,Lower Yukon Test Fish,2021,6/23/21,1,738,1.4,55313,0,0,1,0.013984372380026156,0.02112676056338028,0.6619269593212381,1.0645378632903366,Q4
308,2021_yk_308,0.720556451103498,0.00178452070347381,370.606613799204,601.701636371339,2021-06-23,174,2021,Yukon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013984372380026156,0.02112676056338028,0.6619269593212381,1.0645378632903366,Q4
310,2021_yk_310,0.709276719915597,0.00139131171149017,989.914264287456,1097.35988230861,2021-06-23,174,2021,Yukon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013984372380026156,0.02112676056338028,0.6619269593212381,1.0645378632903366,Q4
311,2021_yk_311,0.710139375268653,0.00207426397847901,490.289468405399,676.459575019079,2021-06-23,174,2021,Yukon,Lower Yukon Test Fish,2021,6/23/21,1,704,1.3,55313,0,0,1,0.013984372380026156,0.02112676056338028,0.6619269593212381,1.0645378632903366,Q4
312,2021_yk_312,0.733795724432244,0.00113151638834318,545.390005728544,638.095415197854,2021-06-23,174,2021,Yukon,Lower Yukon Test Fish,2021,6/23/21,1,617,1.3,55313,0,1,0,0.013984372380026156,0.02112676056338028,0.6619269593212381,1.0645378632903366,Q4
313,2021_yk_313,0.706646247994319,0.00172272430355243,529.940803201067,632.324909704459,2021-06-24,175,2021,Yukon,Lower Yukon Test Fish,2021,6/24/21,1,709,2.3,55317,0,0,1,0.06428787014990442,0.04929577464788732,1.3041253658980612,1.261947080720346,Q4
314,2021_yk_314,0.712596528927387,0.0014107581169857,900.592589386465,1078.06381046301,2021-06-24,175,2021,Yukon,Lower Yukon Test Fish,2021,6/24/21,2,703,2.3,55317,0,0.9999,0,0.06428787014990442,0.04929577464788732,1.3041253658980612,1.261947080720346,Q4
316,2021_yk_316,0.731725893492241,0.00157295342996812,349.116147373689,511.51848366906,2021-06-24,175,2021,Yukon,Lower Yukon Test Fish,2021,6/24/21,1,833,1.4,55317,0,0,1,0.06428787014990442,0.04929577464788732,1.3041253658980612,1.261947080720346,Q4
318,2021_yk_318,0.707425946270203,0.0021268324648441,433.838173689448,609.126392606439,2021-06-24,175,2021,Yukon,Lower Yukon Test Fish,2021,6/24/21,2,770,NA,55317,0,0,1,0.06428787014990442,0.04929577464788732,1.3041253658980612,1.261947080720346,Q4
324,2021_yk_324,0.710809727091218,0.00256962946890705,718.361568280932,892.316914947077,2021-06-24,175,2021,Yukon,Lower Yukon Test Fish,2021,6/24/21,2,800,1.4,55321,0,0,1,0.06428787014990442,0.04929577464788732,1.3041253658980612,1.261947080720346,Q4
325,2021_yk_325,0.722877407705325,0.00154572718795481,383.876236450252,662.197493013227,2021-06-24,175,2021,Yukon,Lower Yukon Test Fish,2021,6/24/21,1,806,1.3,55321,0,1,1e-4,0.06428787014990442,0.04929577464788732,1.3041253658980612,1.261947080720346,Q4
326,2021_yk_326,0.72390152538592,0.00183572474521874,530.839157918267,675.918808105467,2021-06-24,175,2021,Yukon,Lower Yukon Test Fish,2021,6/24/21,2,728,2.4,55321,0,0.9999,0,0.06428787014990442,0.04929577464788732,1.3041253658980612,1.261947080720346,Q4
327,2021_yk_327,0.709854136934611,0.00192996307191044,349.981598467703,487.82304122419,2021-06-24,175,2021,Yukon,Lower Yukon Test Fish,2021,6/24/21,2,804,1.3,55321,0,0,1,0.06428787014990442,0.04929577464788732,1.3041253658980612,1.261947080720346,Q4
329,2021_yk_329,0.707210980287848,0.00135957776764796,405.477787490407,648.463118353712,2021-06-24,175,2021,Yukon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06428787014990442,0.04929577464788732,1.3041253658980612,1.261947080720346,Q4
330,2021_yk_330,0.707988966919819,6.6514391494618e-4,346.833371892124,637.167443796234,2021-06-24,175,2021,Yukon,Lower Yukon Test Fish,2021,6/24/21,1,835,1.4,55321,1,0,0,0.06428787014990442,0.04929577464788732,1.3041253658980612,1.261947080720346,Q4
332,2021_yk_332,0.709388016245251,0.00205562407101876,585.659235921357,902.579959240912,2021-06-24,175,2021,Yukon,Lower Yukon Test Fish,2021,6/24/21,1,725,1.4,55321,0,0,1,0.06428787014990442,0.04929577464788732,1.3041253658980612,1.261947080720346,Q4
333,2021_yk_333,0.707160166082903,0.00101589730595181,525.613786377812,712.053419633361,2021-06-24,175,2021,Yukon,Lower Yukon Test Fish,2021,6/24/21,1,828,1.3,55312,1,0,0,0.06428787014990442,0.04929577464788732,1.3041253658980612,1.261947080720346,Q4
335,2021_yk_335,0.71112869356397,0.00251066242009729,463.639945278204,633.778309565347,2021-06-24,175,2021,Yukon,Lower Yukon Test Fish,2021,6/24/21,1,840,1.3,55312,0,0,1,0.06428787014990442,0.04929577464788732,1.3041253658980612,1.261947080720346,Q4
336,2021_yk_336,0.722835586032376,0.00139863600524533,463.904923474919,679.50006020209,2021-06-24,175,2021,Yukon,Lower Yukon Test Fish,2021,6/24/21,1,774,1.4,55312,0,1,0,0.06428787014990442,0.04929577464788732,1.3041253658980612,1.261947080720346,Q4
348,2021_yk_348,0.710071808995629,0.0021394989446328,427.091869429548,623.760802395405,2021-06-25,176,2021,Yukon,Lower Yukon Test Fish,2021,6/25/21,1,626,1.3,55285,0,0.9998,2e-4,0.027935209094872394,0.014084507042253521,1.9833998457359399,1.261947080720346,Q4
350,2021_yk_350,0.718388676706626,0.00156131959703196,171.301921494008,324.523425844133,2021-06-25,176,2021,Yukon,Lower Yukon Test Fish,2021,6/25/21,1,770,1.4,55285,9e-4,0.9928,0.0063,0.027935209094872394,0.014084507042253521,1.9833998457359399,1.261947080720346,Q4
351,2021_yk_351,0.710513033566868,0.0024609920274348,394.332749664624,589.958029431444,2021-06-25,176,2021,Yukon,Lower Yukon Test Fish,2021,6/25/21,2,805,2.4,55285,0,0,1,0.027935209094872394,0.014084507042253521,1.9833998457359399,1.261947080720346,Q4
353,2021_yk_353,0.712263337977968,0.00168150446778983,458.199803435062,606.831568078198,2021-06-25,176,2021,Yukon,Lower Yukon Test Fish,2021,6/25/21,1,520,1.2,55276,0,1.0001,0,0.027935209094872394,0.014084507042253521,1.9833998457359399,1.261947080720346,Q4
357,2021_yk_357,0.710227462054892,0.00196282313536365,536.73156653721,720.013779563409,2021-06-26,177,2021,Yukon,Lower Yukon Test Fish,2021,6/26/21,2,833,1.4,55316,0,0,1,0.032127167242362246,0.014084507042253521,2.2810288742077196,1.261947080720346,Q4
364,2021_yk_364,0.710957936820789,0.0050004024923164,806.213050989578,928.060377392166,2021-06-26,177,2021,Yukon,Lower Yukon Test Fish,2021,6/26/21,2,785,NA,55320,0,1,0,0.032127167242362246,0.014084507042253521,2.2810288742077196,1.261947080720346,Q4
367,2021_yk_367,0.708955696539875,0.00202045729997568,620.357218074237,818.471133104679,2021-06-26,177,2021,Yukon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032127167242362246,0.014084507042253521,2.2810288742077196,1.261947080720346,Q4
368,2021_yk_368,0.736496495295173,0.00108956047057629,668.071432379973,758.943187940122,2021-06-26,177,2021,Yukon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032127167242362246,0.014084507042253521,2.2810288742077196,1.261947080720346,Q4
370,2021_yk_370,0.711546010777141,0.00277948476331055,467.392713628804,605.257700448051,2021-06-27,178,2021,Yukon,Lower Yukon Test Fish,2021,6/27/21,2,798,1.4,55315,0,0,1,0.043328079412455145,0.03873239436619718,1.1186522321033874,1.261947080720346,Q4
371,2021_yk_371,0.70932825703547,0.00272145352373856,568.331214290566,772.384300046389,2021-06-27,178,2021,Yukon,Lower Yukon Test Fish,2021,6/27/21,2,659,NA,55315,0,1,0,0.043328079412455145,0.03873239436619718,1.1186522321033874,1.261947080720346,Q4
372,2021_yk_372,0.713854846069234,0.00253876875138082,667.652859048628,832.810351624457,2021-06-27,178,2021,Yukon,Lower Yukon Test Fish,2021,6/27/21,2,874,1.4,55315,0,0.9998,1e-4,0.043328079412455145,0.03873239436619718,1.1186522321033874,1.261947080720346,Q4
373,2021_yk_373,0.712678453727887,0.00232496133906362,629.032731703975,780.501917697923,2021-06-27,178,2021,Yukon,Lower Yukon Test Fish,2021,6/27/21,2,824,1.4,55315,0,0.9999,0,0.043328079412455145,0.03873239436619718,1.1186522321033874,1.261947080720346,Q4
378,2021_yk_378,0.715729479217211,0.00202740572572038,904.898137744037,1023.84274280898,2021-06-27,178,2021,Yukon,Lower Yukon Test Fish,2021,6/27/21,1,814,2.4,55315,0,0,1,0.043328079412455145,0.03873239436619718,1.1186522321033874,1.261947080720346,Q4
380,2021_yk_380,0.718026503620814,0.00236193390388074,712.516514804067,816.375286702234,2021-06-27,178,2021,Yukon,Lower Yukon Test Fish,2021,6/27/21,1,685,2.3,55323,1e-4,0.9999,0,0.043328079412455145,0.03873239436619718,1.1186522321033874,1.261947080720346,Q4
385,2021_yk_385,0.710723593242746,0.00197177324436271,293.413048232316,509.765463318553,2021-06-27,178,2021,Yukon,Lower Yukon Test Fish,2021,6/27/21,2,895,1.5,55323,0,0,1,0.043328079412455145,0.03873239436619718,1.1186522321033874,1.261947080720346,Q4
386,2021_yk_386,0.711364022398077,0.00209888444263415,692.531693203852,861.835078158847,2021-06-27,178,2021,Yukon,Lower Yukon Test Fish,2021,6/27/21,2,797,1.4,55323,0,0,1,0.043328079412455145,0.03873239436619718,1.1186522321033874,1.261947080720346,Q4
391,2021_yk_391,0.70993468366657,0.00184363784689388,365.71567903217,588.805069047052,2021-06-27,178,2021,Yukon,Lower Yukon Test Fish,2021,6/27/21,2,740,1.4,55319,0,0,1,0.043328079412455145,0.03873239436619718,1.1186522321033874,1.261947080720346,Q4
392,2021_yk_392,0.72233583032889,0.00289991615195243,204.476264952038,396.856399200344,2021-06-27,178,2021,Yukon,Lower Yukon Test Fish,2021,6/27/21,2,711,1.3,55319,0,1,0,0.043328079412455145,0.03873239436619718,1.1186522321033874,1.261947080720346,Q4
394,2021_yk_394,0.707071480075149,0.00107583729126209,645.504429975506,734.577285557436,2021-06-28,179,2021,Yukon,Lower Yukon Test Fish,2021,6/28/21,2,712,NA,55314,1,0,0,0.05449545591736812,0.05985915492957746,0.9103946753254439,1.261947080720346,Q4
395,2021_yk_395,0.713583578998777,0.00247065318176348,399.351870571148,536.932386112945,2021-06-28,179,2021,Yukon,Lower Yukon Test Fish,2021,6/28/21,1,874,NA,55314,0,0,1,0.05449545591736812,0.05985915492957746,0.9103946753254439,1.261947080720346,Q4
396,2021_yk_396,0.723887305775903,0.00215947069938875,743.090633435757,787.442393398291,2021-06-28,179,2021,Yukon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05449545591736812,0.05985915492957746,0.9103946753254439,1.261947080720346,Q4
398,2021_yk_398,0.72262184058966,0.00108368933056888,98.9378307128754,328.742054218657,2021-06-28,179,2021,Yukon,Lower Yukon Test Fish,2021,6/28/21,2,821,NA,55314,0,1.0001,0,0.05449545591736812,0.05985915492957746,0.9103946753254439,1.261947080720346,Q4
400,2021_yk_400,0.707585604092687,7.5001005224805e-4,556.625394051191,747.976263138812,2021-06-28,179,2021,Yukon,Lower Yukon Test Fish,2021,6/28/21,1,677,1.3,55314,1,0,0,0.05449545591736812,0.05985915492957746,0.9103946753254439,1.261947080720346,Q4
404,2021_yk_404,0.707328588154069,7.1879683630109e-4,578.267469608049,705.90291738018,2021-06-28,179,2021,Yukon,Lower Yukon Test Fish,2021,6/28/21,1,716,1.3,55318,1,0,0,0.05449545591736812,0.05985915492957746,0.9103946753254439,1.261947080720346,Q4
405,2021_yk_405,0.709704398059277,0.0022511744560475,632.004870556308,876.158504567946,2021-06-28,179,2021,Yukon,Lower Yukon Test Fish,2021,6/28/21,2,893,1.4,55318,0,0,1,0.05449545591736812,0.05985915492957746,0.9103946753254439,1.261947080720346,Q4
406,2021_yk_406,0.709713419904852,0.00256949219895676,653.175523239329,878.712115420153,2021-06-28,179,2021,Yukon,Lower Yukon Test Fish,2021,6/28/21,2,914,1.4,55318,0,0,1,0.05449545591736812,0.05985915492957746,0.9103946753254439,1.261947080720346,Q4
409,2021_yk_409,0.727599897860972,0.00121703781855994,620.133029780465,721.309225676754,2021-06-28,179,2021,Yukon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05449545591736812,0.05985915492957746,0.9103946753254439,1.261947080720346,Q4
410,2021_yk_410,0.716671722525134,0.00222821016532333,541.773477827016,661.366763565796,2021-06-28,179,2021,Yukon,Lower Yukon Test Fish,2021,6/28/21,2,873,1.4,55318,0,3e-4,0.9997,0.05449545591736812,0.05985915492957746,0.9103946753254439,1.261947080720346,Q4
414,2021_yk_414,0.709615329823369,0.00136606196548795,324.864834839181,521.786908224503,2021-06-28,179,2021,Yukon,Lower Yukon Test Fish,2021,6/28/21,1,569,1.3,55322,0,0,1,0.05449545591736812,0.05985915492957746,0.9103946753254439,1.261947080720346,Q4
415,2021_yk_415,0.707181445722602,0.00111097439394836,744.460102130614,839.591195717018,2021-06-28,179,2021,Yukon,Lower Yukon Test Fish,2021,6/28/21,2,790,1.3,55322,1,0,0,0.05449545591736812,0.05985915492957746,0.9103946753254439,1.261947080720346,Q4
416,2021_yk_416,0.707810847647917,0.00197345034075332,541.7515075988,706.227903278211,2021-06-28,179,2021,Yukon,Lower Yukon Test Fish,2021,6/28/21,1,893,1.4,55322,0,0,1,0.05449545591736812,0.05985915492957746,0.9103946753254439,1.261947080720346,Q4
418,2021_yk_418,0.710535961680707,0.00243553593034848,730.774611281687,956.292362646331,2021-06-28,179,2021,Yukon,Lower Yukon Test Fish,2021,6/28/21,2,885,1.4,55322,0,0,1,0.05449545591736812,0.05985915492957746,0.9103946753254439,1.261947080720346,Q4
419,2021_yk_419,0.707753811983975,7.7889740066495e-4,778.447098402384,854.670417161705,2021-06-28,179,2021,Yukon,Lower Yukon Test Fish,2021,6/28/21,1,521,1.2,55322,1,0,0,0.05449545591736812,0.05985915492957746,0.9103946753254439,1.261947080720346,Q4
421,2021_yk_421,0.713130707644381,0.00295488748291324,223.833191259737,424.476773901478,2021-06-29,180,2021,Yukon,Lower Yukon Test Fish,2021,6/29/21,2,926,1.4,55301,0,0.9999,0,0.020959790737449274,0.014084507042253521,1.4881451423588985,1.2418235180210926,Q4
425,2021_yk_425,0.722951730004617,0.00110753917710453,837.888116359721,961.444686058982,2021-06-29,180,2021,Yukon,Lower Yukon Test Fish,2021,6/29/21,1,800,NA,55301,0,0,1,0.020959790737449274,0.014084507042253521,1.4881451423588985,1.2418235180210926,Q4
428,2021_yk_428,0.707872694134057,9.5045119786344e-4,596.472596534783,820.190618591337,2021-06-29,180,2021,Yukon,Lower Yukon Test Fish,2021,6/29/21,2,844,1.4,55301,1,0,0,0.020959790737449274,0.014084507042253521,1.4881451423588985,1.2418235180210926,Q4
431,2021_yk_431,0.707070326743201,0.00100503440236981,721.652693724182,867.623767768459,2021-06-29,180,2021,Yukon,Lower Yukon Test Fish,2021,6/29/21,1,717,1.3,55305,1,0,0,0.020959790737449274,0.014084507042253521,1.4881451423588985,1.2418235180210926,Q4
432,2021_yk_432,0.709112696977386,0.00344859155320479,626.840106293443,774.493206029927,2021-06-30,181,2021,Yukon,Lower Yukon Test Fish,2021,6/30/21,2,856,1.4,55309,0,0,1,0.07126328850732754,0.045774647887323945,1.5568287643139245,1.2418235180210926,Q4
437,2021_yk_437,0.706447574147553,0.00102444913591539,260.237317914986,554.07824178842,2021-06-30,181,2021,Yukon,Lower Yukon Test Fish,2021,6/30/21,1,889,1.4,55309,0,0,1,0.07126328850732754,0.045774647887323945,1.5568287643139245,1.2418235180210926,Q4
438,2021_yk_438,0.708938905770539,0.00223407465236866,330.316393989315,692.533951535325,2021-06-30,181,2021,Yukon,Lower Yukon Test Fish,2021,6/30/21,2,700,1.3,55309,0,1.0001,0,0.07126328850732754,0.045774647887323945,1.5568287643139245,1.2418235180210926,Q4
439,2021_yk_439,0.736616541966348,0.00131523922271299,717.264095009296,834.056394251833,2021-06-30,181,2021,Yukon,Lower Yukon Test Fish,2021,6/30/21,1,658,1.3,55309,0,0.9999,0,0.07126328850732754,0.045774647887323945,1.5568287643139245,1.2418235180210926,Q4
440,2021_yk_440,0.715442091513901,0.00287905547483891,716.325607890759,926.842023113868,2021-06-30,181,2021,Yukon,Lower Yukon Test Fish,2021,6/30/21,2,838,1.4,55309,0,0.9992,8e-4,0.07126328850732754,0.045774647887323945,1.5568287643139245,1.2418235180210926,Q4
443,2021_yk_443,0.710729652208896,0.00210644445880276,837.589346866917,1053.29126677235,2021-06-30,181,2021,Yukon,Lower Yukon Test Fish,2021,6/30/21,2,835,1.4,55307,0,0,1,0.07126328850732754,0.045774647887323945,1.5568287643139245,1.2418235180210926,Q4
448,2021_yk_448,0.70984153437696,0.0018871737633767,382.975341171956,680.405176144094,2021-06-30,181,2021,Yukon,Lower Yukon Test Fish,2021,6/30/21,2,902,1.4,55307,0,0,1,0.07126328850732754,0.045774647887323945,1.5568287643139245,1.2418235180210926,Q4
450,2021_yk_450,0.710417641661365,0.0023862683838661,674.547076817131,831.750783867531,2021-06-30,181,2021,Yukon,Lower Yukon Test Fish,2021,6/30/21,1,581,1.3,55307,0,0,1,0.07126328850732754,0.045774647887323945,1.5568287643139245,1.2418235180210926,Q4
451,2021_yk_451,0.708338258544679,0.00195970898559034,146.254562872466,295.476309445735,2021-06-30,181,2021,Yukon,Lower Yukon Test Fish,2021,6/30/21,1,916,1.6,55307,0,0,1,0.07126328850732754,0.045774647887323945,1.5568287643139245,1.2418235180210926,Q4
452,2021_yk_452,0.711107764246803,0.00271425015883542,627.105310825224,854.916860593699,2021-06-30,181,2021,Yukon,Lower Yukon Test Fish,2021,6/30/21,2,897,1.5,55300,0,0,1,0.07126328850732754,0.045774647887323945,1.5568287643139245,1.2418235180210926,Q4
455,2021_yk_455,0.706478270177936,0.00165828502945514,218.778795725639,401.476965714132,2021-06-30,181,2021,Yukon,Lower Yukon Test Fish,2021,6/30/21,2,913,1.4,55300,1,0,0,0.07126328850732754,0.045774647887323945,1.5568287643139245,1.2418235180210926,Q4
456,2021_yk_456,0.707907159863329,9.8422328329382e-4,168.44487352621601,251.084533814804,2021-06-30,181,2021,Yukon,Lower Yukon Test Fish,2021,6/30/21,1,770,1.3,55300,1,0,0,0.07126328850732754,0.045774647887323945,1.5568287643139245,1.2418235180210926,Q4
463,2021_yk_463,0.710421194658296,0.00211286747611978,451.322234513583,616.863595499906,2021-07-01,182,2021,Yukon,Lower Yukon Test Fish,2021,7/1/21,1,869,1.4,55304,0,0,1,0.020959790737449274,0.028169014084507043,0.7440725711794492,1.2418235180210926,Q4
464,2021_yk_464,0.716893096762219,0.003430633924023,613.078074726125,769.908338432119,2021-07-01,182,2021,Yukon,Lower Yukon Test Fish,2021,7/1/21,2,792,1.4,55304,0,0,1,0.020959790737449274,0.028169014084507043,0.7440725711794492,1.2418235180210926,Q4
465,2021_yk_465,0.710794365983151,0.00251237228896645,329.711449062227,586.437679379522,2021-07-01,182,2021,Yukon,Lower Yukon Test Fish,2021,7/1/21,2,792,1.4,55304,0,0,1,0.020959790737449274,0.028169014084507043,0.7440725711794492,1.2418235180210926,Q4
466,2021_yk_466,0.713941254385829,0.00210564407721764,383.634538410035,719.838299974016,2021-07-01,182,2021,Yukon,Lower Yukon Test Fish,2021,7/1/21,1,688,1.3,55304,1,0,0,0.020959790737449274,0.028169014084507043,0.7440725711794492,1.2418235180210926,Q4
468,2021_yk_468,0.706378361065484,0.00130848064202401,689.385059105133,859.742984300953,2021-07-01,182,2021,Yukon,Lower Yukon Test Fish,2021,7/1/21,1,483,1.2,55304,1,0,0,0.020959790737449274,0.028169014084507043,0.7440725711794492,1.2418235180210926,Q4
469,2021_yk_469,0.710976701511737,0.00337029456525403,548.145311875251,778.405844920799,2021-07-01,182,2021,Yukon,Lower Yukon Test Fish,2021,7/1/21,2,800,NA,55304,0,1,0,0.020959790737449274,0.028169014084507043,0.7440725711794492,1.2418235180210926,Q4
472,2021_yk_472,0.709878024707298,0.00315897516428931,671.132206161925,936.063876309516,2021-07-01,182,2021,Yukon,Lower Yukon Test Fish,2021,7/1/21,1,588,NA,55308,0,1,0,0.020959790737449274,0.028169014084507043,0.7440725711794492,1.2418235180210926,Q4
473,2021_yk_473,0.707550491758302,0.00108515688605253,595.638945413998,750.28293973471,2021-07-01,182,2021,Yukon,Lower Yukon Test Fish,2021,7/1/21,1,579,NA,55308,1,0,0,0.020959790737449274,0.028169014084507043,0.7440725711794492,1.2418235180210926,Q4
474,2021_yk_474,0.707828933473455,0.00155241917559428,546.513224727523,696.225945715943,2021-07-02,183,2021,Yukon,Lower Yukon Test Fish,2021,7/2/21,1,910,1.4,55303,0,0,1,0.00838391629497971,0.01056338028169014,0.7936774092580793,1.2418235180210926,Q4
477,2021_yk_477,0.707630348360983,9.9939940298236e-4,610.942985695247,838.247831610898,2021-07-02,183,2021,Yukon,Lower Yukon Test Fish,2021,7/2/21,1,566,1.3,55303,1,0,0,0.00838391629497971,0.01056338028169014,0.7936774092580793,1.2418235180210926,Q4
478,2021_yk_478,0.721585239832945,0.00197489212430877,501.714287175203,712.998238844297,2021-07-02,183,2021,Yukon,Lower Yukon Test Fish,2021,7/2/21,2,879,1.4,55303,0,1,0,0.00838391629497971,0.01056338028169014,0.7936774092580793,1.2418235180210926,Q4
479,2021_yk_479,0.7073368610603,0.00112650813879371,525.324132231825,747.414051735658,2021-07-03,184,2021,Yukon,Lower Yukon Test Fish,2021,7/3/21,2,806,1.4,55292,1,0,0,0.013984372380026156,0.01056338028169014,1.3238539186424763,1.2418235180210926,Q4
480,2021_yk_480,0.707064860441648,0.00196442361704115,361.181359556994,440.866156479583,2021-07-03,184,2021,Yukon,Lower Yukon Test Fish,2021,7/3/21,2,705,1.3,55292,1,0,0,0.013984372380026156,0.01056338028169014,1.3238539186424763,1.2418235180210926,Q4
482,2021_yk_482,0.710552681150028,0.00479421284937359,295.111086807597,477.837676650571,2021-07-03,184,2021,Yukon,Lower Yukon Test Fish,2021,7/3/21,1,701,1.3,55292,0.9121,0.0879,0,0.013984372380026156,0.01056338028169014,1.3238539186424763,1.2418235180210926,Q4
485,2021_yk_485,0.706262290382004,0.00167376662187035,320.168859995454,508.94966364494,2021-07-04,185,2021,Yukon,Lower Yukon Test Fish,2021,7/4/21,2,732,1.3,38928,0,0,1,0.032127167242362246,0.028169014084507043,1.1405144371038598,1.349378584124216,Q4
